homogeneity,completeness,v_measure,adjusted_mutual_information,adjusted_rand_index,fowlkes_mallows,purity,inverse_purity,k,min_size,max_size,avg_size,std_size
0.9857012464845226,0.6703996175631561,0.7980356185065376,0.645991097166061,0.17795070451782674,0.30319671050306923,0.15992718762189573,0.9604732804576778,1567,1,21,6.381620931716656,3.4552283369951646
