homogeneity,completeness,v_measure,adjusted_mutual_information,adjusted_rand_index,fowlkes_mallows,purity,inverse_purity,k,min_size,max_size,avg_size,std_size
0.06594548624406651,0.23021850364991725,0.10252341056729936,0.09307674122902204,0.008355458625426701,0.08069698468593278,0.5867091488393263,0.031355889344055025,100,1,8433,200.0,1103.6785401556017
