homogeneity,completeness,v_measure,adjusted_mutual_information,adjusted_rand_index,fowlkes_mallows,purity,inverse_purity,k,min_size,max_size,avg_size,std_size
0.07425308060329223,0.30998339842218503,0.11980758478269718,0.09864491354170345,0.008042774820949719,0.09151892481799823,0.711240116104494,0.039685717145430885,100,1,9450,200.0,1287.414921460832
