homogeneity,completeness,v_measure,adjusted_mutual_information,adjusted_rand_index,fowlkes_mallows,purity,inverse_purity,k,min_size,max_size,avg_size,std_size
0.28067130859259926,0.4923768965812255,0.3575354472316283,0.2990727610846168,0.027955258097707002,0.09243312632046895,0.4791666666666667,0.16917067307692307,100,3,2463,100.0,360.256963846641
