homogeneity,completeness,v_measure,adjusted_mutual_information,adjusted_rand_index,fowlkes_mallows,purity,inverse_purity,k,min_size,max_size,avg_size,std_size
0.21560956299072057,0.5663723726025631,0.312322559354797,0.2504284403119239,0.01505683358229012,0.1014865851244028,0.7021702170217021,0.1412141214121412,100,1,4194,100.0,567.6343717570317
