homogeneity,completeness,v_measure,adjusted_mutual_information,adjusted_rand_index,fowlkes_mallows,purity,inverse_purity,k,min_size,max_size,avg_size,std_size
0.3153847509017284,0.503853061432171,0.3879400337202503,0.35116972232372107,0.03610758471106013,0.09636670092226822,0.44376094023505874,0.18779694923730933,100,5,3975,200.0,624.9293560075411
