homogeneity,completeness,v_measure,adjusted_mutual_information,adjusted_rand_index,fowlkes_mallows,purity,inverse_purity,k,min_size,max_size,avg_size,std_size
0.21611741924642403,0.5804834802557144,0.3149697464475704,0.27092930533262954,0.014681949116065443,0.10243296002511568,0.71075,0.14705,100,7,8863,200.0,1159.975387669928
