m0/700/CCS 	2
m1/700/CCS 	0
m2/700/CCS 	2
m3/700/CCS 	4
m4/700/CCS 	4
m5/700/CCS 	76
m6/700/CCS 	3
m7/700/CCS 	0
m8/700/CCS 	0
m9/700/CCS 	13
m10/700/CCS 	5
m11/700/CCS 	2
m12/700/CCS 	6
m13/700/CCS 	49
m14/700/CCS 	1
m15/700/CCS 	1
m16/700/CCS 	0
m17/700/CCS 	0
m18/700/CCS 	0
m19/700/CCS 	5
m20/700/CCS 	57
m21/700/CCS 	39
m22/700/CCS 	26
m23/700/CCS 	0
m24/700/CCS 	4
m25/700/CCS 	0
m26/700/CCS 	0
m27/700/CCS 	1
m28/700/CCS 	1
m29/700/CCS 	0
m30/700/CCS 	1
m31/700/CCS 	2
m32/700/CCS 	67
m33/700/CCS 	6
m34/700/CCS 	0
m35/700/CCS 	2
m36/700/CCS 	60
m37/700/CCS 	73
m38/700/CCS 	0
m39/700/CCS 	1
m40/700/CCS 	0
m41/700/CCS 	0
m42/700/CCS 	5
m43/700/CCS 	10
m44/700/CCS 	0
m45/700/CCS 	1
m46/700/CCS 	20
m47/700/CCS 	9
m48/700/CCS 	0
m49/700/CCS 	69
m50/700/CCS 	0
m51/700/CCS 	1
m52/700/CCS 	4
m53/700/CCS 	0
m54/700/CCS 	2
m55/700/CCS 	82
m56/700/CCS 	0
m57/700/CCS 	3
m58/700/CCS 	2
m59/700/CCS 	4
m60/700/CCS 	11
m61/700/CCS 	13
m62/700/CCS 	83
m63/700/CCS 	11
m64/700/CCS 	0
m65/700/CCS 	3
m66/700/CCS 	56
m67/700/CCS 	6
m68/700/CCS 	45
m69/700/CCS 	4
m70/700/CCS 	7
m71/700/CCS 	6
m72/700/CCS 	30
m73/700/CCS 	1
m74/700/CCS 	6
m75/700/CCS 	1
m76/700/CCS 	2
m77/700/CCS 	2
m78/700/CCS 	0
m79/700/CCS 	4
m80/700/CCS 	4
m81/700/CCS 	0
m82/700/CCS 	1
m83/700/CCS 	18
m84/700/CCS 	62
m85/700/CCS 	1
m86/700/CCS 	58
m87/700/CCS 	3
m88/700/CCS 	4
m89/700/CCS 	39
m90/700/CCS 	8
m91/700/CCS 	4
m92/700/CCS 	1
m93/700/CCS 	3
m94/700/CCS 	4
m95/700/CCS 	1
m96/700/CCS 	33
m97/700/CCS 	4
m98/700/CCS 	82
m99/700/CCS 	9
m100/700/CCS 	4
m101/700/CCS 	4
m102/700/CCS 	1
m103/700/CCS 	3
m104/700/CCS 	3
m105/700/CCS 	4
m106/700/CCS 	0
m107/700/CCS 	2
m108/700/CCS 	1
m109/700/CCS 	0
m110/700/CCS 	3
m111/700/CCS 	5
m112/700/CCS 	3
m113/700/CCS 	4
m114/700/CCS 	3
m115/700/CCS 	1
m116/700/CCS 	3
m117/700/CCS 	3
m118/700/CCS 	1
m119/700/CCS 	2
m120/700/CCS 	23
m121/700/CCS 	18
m122/700/CCS 	6
m123/700/CCS 	1
m124/700/CCS 	4
m125/700/CCS 	0
m126/700/CCS 	98
m127/700/CCS 	2
m128/700/CCS 	1
m129/700/CCS 	1
m130/700/CCS 	1
m131/700/CCS 	2
m132/700/CCS 	3
m133/700/CCS 	19
m134/700/CCS 	4
m135/700/CCS 	85
m136/700/CCS 	2
m137/700/CCS 	1
m138/700/CCS 	12
m139/700/CCS 	52
m140/700/CCS 	0
m141/700/CCS 	4
m142/700/CCS 	7
m143/700/CCS 	6
m144/700/CCS 	0
m145/700/CCS 	2
m146/700/CCS 	0
m147/700/CCS 	2
m148/700/CCS 	0
m149/700/CCS 	1
m150/700/CCS 	3
m151/700/CCS 	58
m152/700/CCS 	3
m153/700/CCS 	4
m154/700/CCS 	78
m155/700/CCS 	1
m156/700/CCS 	9
m157/700/CCS 	1
m158/700/CCS 	1
m159/700/CCS 	2
m160/700/CCS 	2
m161/700/CCS 	20
m162/700/CCS 	9
m163/700/CCS 	47
m164/700/CCS 	0
m165/700/CCS 	0
