m0/700/CCS 	1
m1/700/CCS 	0
m2/700/CCS 	0
m3/700/CCS 	3
m4/700/CCS 	7
m5/700/CCS 	2
m6/700/CCS 	1
m7/700/CCS 	0
m8/700/CCS 	1
m9/700/CCS 	5
m10/700/CCS 	1
m11/700/CCS 	0
m12/700/CCS 	68
m13/700/CCS 	0
m14/700/CCS 	13
m15/700/CCS 	0
m16/700/CCS 	1
m17/700/CCS 	2
m18/700/CCS 	72
m19/700/CCS 	0
m20/700/CCS 	3
m21/700/CCS 	3
m22/700/CCS 	8
m23/700/CCS 	3
m24/700/CCS 	0
m25/700/CCS 	0
m26/700/CCS 	2
m27/700/CCS 	0
m28/700/CCS 	2
m29/700/CCS 	0
m30/700/CCS 	2
m31/700/CCS 	1
m32/700/CCS 	0
m33/700/CCS 	1
m34/700/CCS 	0
m35/700/CCS 	1
m36/700/CCS 	0
m37/700/CCS 	6
m38/700/CCS 	4
m39/700/CCS 	0
m40/700/CCS 	2
m41/700/CCS 	8
m42/700/CCS 	0
m43/700/CCS 	1
m44/700/CCS 	22
m45/700/CCS 	6
m46/700/CCS 	0
m47/700/CCS 	2
m48/700/CCS 	1
m49/700/CCS 	1
m50/700/CCS 	3
m51/700/CCS 	1
m52/700/CCS 	30
m53/700/CCS 	0
m54/700/CCS 	1
m55/700/CCS 	2
m56/700/CCS 	1
m57/700/CCS 	17
m58/700/CCS 	3
m59/700/CCS 	0
m60/700/CCS 	1
m61/700/CCS 	54
m62/700/CCS 	1
m63/700/CCS 	0
m64/700/CCS 	0
m65/700/CCS 	0
m66/700/CCS 	3
m67/700/CCS 	0
m68/700/CCS 	3
m69/700/CCS 	0
m70/700/CCS 	1
m71/700/CCS 	1
m72/700/CCS 	2
m73/700/CCS 	0
m74/700/CCS 	2
m75/700/CCS 	10
m76/700/CCS 	18
m77/700/CCS 	10
m78/700/CCS 	1
m79/700/CCS 	1
m80/700/CCS 	23
m81/700/CCS 	6
m82/700/CCS 	14
m83/700/CCS 	5
m84/700/CCS 	1
m85/700/CCS 	0
m86/700/CCS 	1
m87/700/CCS 	6
m88/700/CCS 	32
m89/700/CCS 	0
m90/700/CCS 	0
m91/700/CCS 	22
m92/700/CCS 	1
m93/700/CCS 	0
m94/700/CCS 	37
m95/700/CCS 	2
m96/700/CCS 	0
m97/700/CCS 	2
m98/700/CCS 	0
m99/700/CCS 	1
m100/700/CCS 	1
m101/700/CCS 	2
m102/700/CCS 	63
m103/700/CCS 	1
m104/700/CCS 	0
m105/700/CCS 	3
m106/700/CCS 	1
m107/700/CCS 	0
m108/700/CCS 	5
m109/700/CCS 	41
m110/700/CCS 	0
m111/700/CCS 	2
m112/700/CCS 	0
m113/700/CCS 	8
m114/700/CCS 	1
m115/700/CCS 	3
m116/700/CCS 	1
m117/700/CCS 	0
m118/700/CCS 	81
m119/700/CCS 	0
m120/700/CCS 	8
m121/700/CCS 	2
m122/700/CCS 	2
m123/700/CCS 	3
m124/700/CCS 	0
m125/700/CCS 	2
m126/700/CCS 	7
m127/700/CCS 	3
m128/700/CCS 	0
m129/700/CCS 	3
m130/700/CCS 	5
m131/700/CCS 	1
m132/700/CCS 	3
m133/700/CCS 	4
m134/700/CCS 	1
m135/700/CCS 	2
m136/700/CCS 	4
m137/700/CCS 	1
m138/700/CCS 	2
m139/700/CCS 	19
m140/700/CCS 	2
m141/700/CCS 	0
m142/700/CCS 	1
m143/700/CCS 	2
m144/700/CCS 	0
m145/700/CCS 	1
m146/700/CCS 	5
m147/700/CCS 	3
m148/700/CCS 	2
m149/700/CCS 	0
m150/700/CCS 	1
m151/700/CCS 	0
m152/700/CCS 	7
m153/700/CCS 	3
m154/700/CCS 	1
m155/700/CCS 	3
m156/700/CCS 	11
m157/700/CCS 	3
m158/700/CCS 	5
m159/700/CCS 	2
m160/700/CCS 	0
m161/700/CCS 	1
m162/700/CCS 	0
m163/700/CCS 	2
m164/700/CCS 	4
m165/700/CCS 	0
m166/700/CCS 	4
m167/700/CCS 	3
m168/700/CCS 	7
m169/700/CCS 	1
m170/700/CCS 	0
m171/700/CCS 	45
m172/700/CCS 	11
m173/700/CCS 	31
m174/700/CCS 	1
m175/700/CCS 	3
m176/700/CCS 	2
m177/700/CCS 	0
m178/700/CCS 	2
m179/700/CCS 	4
m180/700/CCS 	0
m181/700/CCS 	0
m182/700/CCS 	6
m183/700/CCS 	8
m184/700/CCS 	1
m185/700/CCS 	2
m186/700/CCS 	1
m187/700/CCS 	2
m188/700/CCS 	0
m189/700/CCS 	38
m190/700/CCS 	1
m191/700/CCS 	1
m192/700/CCS 	2
m193/700/CCS 	0
m194/700/CCS 	0
m195/700/CCS 	0
m196/700/CCS 	32
m197/700/CCS 	11
m198/700/CCS 	2
m199/700/CCS 	2
m200/700/CCS 	1
m201/700/CCS 	0
m202/700/CCS 	2
m203/700/CCS 	74
m204/700/CCS 	0
m205/700/CCS 	3
m206/700/CCS 	0
m207/700/CCS 	9
m208/700/CCS 	0
m209/700/CCS 	3
m210/700/CCS 	2
m211/700/CCS 	30
m212/700/CCS 	6
m213/700/CCS 	3
m214/700/CCS 	0
m215/700/CCS 	7
m216/700/CCS 	0
m217/700/CCS 	0
m218/700/CCS 	0
m219/700/CCS 	0
m220/700/CCS 	68
m221/700/CCS 	5
m222/700/CCS 	3
m223/700/CCS 	2
m224/700/CCS 	28
m225/700/CCS 	33
m226/700/CCS 	3
m227/700/CCS 	2
m228/700/CCS 	1
m229/700/CCS 	2
m230/700/CCS 	9
m231/700/CCS 	1
m232/700/CCS 	2
m233/700/CCS 	7
m234/700/CCS 	30
m235/700/CCS 	75
m236/700/CCS 	0
m237/700/CCS 	17
m238/700/CCS 	5
m239/700/CCS 	5
m240/700/CCS 	2
m241/700/CCS 	0
m242/700/CCS 	0
m243/700/CCS 	0
m244/700/CCS 	3
m245/700/CCS 	0
m246/700/CCS 	22
m247/700/CCS 	52
m248/700/CCS 	3
m249/700/CCS 	2
m250/700/CCS 	10
m251/700/CCS 	3
m252/700/CCS 	7
m253/700/CCS 	3
m254/700/CCS 	0
m255/700/CCS 	0
m256/700/CCS 	1
m257/700/CCS 	25
m258/700/CCS 	0
m259/700/CCS 	3
m260/700/CCS 	1
m261/700/CCS 	52
m262/700/CCS 	4
m263/700/CCS 	2
m264/700/CCS 	0
m265/700/CCS 	66
m266/700/CCS 	6
m267/700/CCS 	0
m268/700/CCS 	0
m269/700/CCS 	8
m270/700/CCS 	41
m271/700/CCS 	24
m272/700/CCS 	2
m273/700/CCS 	0
m274/700/CCS 	3
m275/700/CCS 	2
m276/700/CCS 	57
m277/700/CCS 	7
m278/700/CCS 	1
m279/700/CCS 	1
m280/700/CCS 	0
m281/700/CCS 	15
m282/700/CCS 	1
m283/700/CCS 	74
m284/700/CCS 	87
m285/700/CCS 	1
m286/700/CCS 	6
m287/700/CCS 	1
m288/700/CCS 	3
m289/700/CCS 	0
m290/700/CCS 	0
m291/700/CCS 	1
m292/700/CCS 	0
m293/700/CCS 	1
m294/700/CCS 	3
m295/700/CCS 	0
m296/700/CCS 	1
m297/700/CCS 	5
m298/700/CCS 	8
m299/700/CCS 	2
m300/700/CCS 	2
m301/700/CCS 	1
m302/700/CCS 	2
m303/700/CCS 	2
m304/700/CCS 	0
m305/700/CCS 	34
m306/700/CCS 	0
m307/700/CCS 	1
m308/700/CCS 	1
m309/700/CCS 	7
m310/700/CCS 	4
m311/700/CCS 	2
m312/700/CCS 	1
m313/700/CCS 	1
m314/700/CCS 	1
