homogeneity,completeness,v_measure,adjusted_mutual_information,adjusted_rand_index,fowlkes_mallows,purity,inverse_purity,k,min_size,max_size,avg_size,std_size
0.1356218303083198,0.19431036893883447,0.15974632329613048,0.10543748661702876,0.011610160551908975,0.0401480947375321,0.2089298228050856,0.06397036740414457,100,1,1345,100.0,218.64981134224652
