homogeneity,completeness,v_measure,adjusted_mutual_information,adjusted_rand_index,fowlkes_mallows,purity,inverse_purity,k,min_size,max_size,avg_size,std_size
0.11277517952338749,0.17966095087320322,0.13856903359096154,0.10279908654031887,0.011204131061573353,0.04390638686833158,0.23657224083663317,0.05137577419027312,100,1,1493,100.0,246.61889627520435
