homogeneity,completeness,v_measure,adjusted_mutual_information,adjusted_rand_index,fowlkes_mallows,purity,inverse_purity,k,min_size,max_size,avg_size,std_size
0.2034094494479167,0.21089276921307026,0.20708352572583824,0.10573249157449947,0.0137996369801075,0.025075243736590206,0.08680868086808681,0.07550755075507551,100,1,270,100.0,54.02925133666022
