homogeneity,completeness,v_measure,adjusted_mutual_information,adjusted_rand_index,fowlkes_mallows,purity,inverse_purity,k,min_size,max_size,avg_size,std_size
0.2030640760616783,0.21063324682727347,0.20677941716501252,0.10564360805724698,0.013795170111933893,0.02507720701464452,0.08685211126676005,0.07514508705223134,100,1,270,100.0,54.02925133666022
