homogeneity,completeness,v_measure,adjusted_mutual_information,adjusted_rand_index,fowlkes_mallows,purity,inverse_purity,k,min_size,max_size,avg_size,std_size
0.009159310896036004,0.2828803118686352,0.01774409032749848,0.007969237542210005,1.5377379837218202e-05,0.09768855038933492,0.975649516046867,0.017014773306164035,100,1,9576,100.0,952.4571591415543
