homogeneity,completeness,v_measure,adjusted_mutual_information,adjusted_rand_index,fowlkes_mallows,purity,inverse_purity,k,min_size,max_size,avg_size,std_size
0.9882863146255861,0.6311266869201769,0.7703209334281385,0.6493399460073238,0.12767239437139533,0.25381274196764514,0.11432863655200995,0.9673124740986324,1654,1,49,12.091898428053204,5.907593101328844
