homogeneity,completeness,v_measure,adjusted_mutual_information,adjusted_rand_index,fowlkes_mallows,purity,inverse_purity,k,min_size,max_size,avg_size,std_size
0.9886123847607406,0.6235719014032746,0.7647648098380785,0.6373662447665756,0.12019182884161479,0.2459762991578991,0.11065,0.96805,1697,1,43,11.785503830288745,6.067578736462619
