homogeneity,completeness,v_measure,adjusted_mutual_information,adjusted_rand_index,fowlkes_mallows,purity,inverse_purity,k,min_size,max_size,avg_size,std_size
0.9893903493500803,0.4749857494996178,0.6418382777524032,0.31326733036406756,0.0112143932816919,0.07261663594364122,0.01876,0.9728,18149,1,15,2.7549727257700147,1.9138328765115422
