m0/700/CCS 	2
m1/700/CCS 	11
m2/700/CCS 	92
m3/700/CCS 	1
m4/700/CCS 	15
m5/700/CCS 	36
m6/700/CCS 	5
m7/700/CCS 	2
m8/700/CCS 	5
m9/700/CCS 	1
m10/700/CCS 	18
m11/700/CCS 	5
m12/700/CCS 	7
m13/700/CCS 	2
m14/700/CCS 	7
m15/700/CCS 	8
m16/700/CCS 	16
m17/700/CCS 	58
m18/700/CCS 	31
m19/700/CCS 	10
m20/700/CCS 	17
m21/700/CCS 	7
m22/700/CCS 	17
m23/700/CCS 	8
m24/700/CCS 	11
m25/700/CCS 	9
m26/700/CCS 	17
m27/700/CCS 	48
m28/700/CCS 	13
m29/700/CCS 	4
m30/700/CCS 	11
m31/700/CCS 	12
m32/700/CCS 	9
m33/700/CCS 	9
m34/700/CCS 	1
m35/700/CCS 	15
m36/700/CCS 	3
m37/700/CCS 	0
m38/700/CCS 	1
m39/700/CCS 	4
m40/700/CCS 	7
m41/700/CCS 	0
m42/700/CCS 	9
m43/700/CCS 	4
m44/700/CCS 	11
m45/700/CCS 	3
m46/700/CCS 	10
m47/700/CCS 	3
m48/700/CCS 	26
m49/700/CCS 	0
m50/700/CCS 	49
m51/700/CCS 	14
m52/700/CCS 	3
m53/700/CCS 	12
m54/700/CCS 	20
m55/700/CCS 	10
m56/700/CCS 	12
m57/700/CCS 	12
m58/700/CCS 	28
m59/700/CCS 	12
m60/700/CCS 	90
m61/700/CCS 	21
m62/700/CCS 	1
m63/700/CCS 	12
m64/700/CCS 	33
m65/700/CCS 	3
m66/700/CCS 	10
m67/700/CCS 	2
m68/700/CCS 	15
m69/700/CCS 	7
m70/700/CCS 	12
m71/700/CCS 	4
m72/700/CCS 	16
m73/700/CCS 	31
m74/700/CCS 	2
m75/700/CCS 	6
m76/700/CCS 	16
m77/700/CCS 	16
m78/700/CCS 	11
m79/700/CCS 	67
m80/700/CCS 	0
m81/700/CCS 	3
m82/700/CCS 	7
m83/700/CCS 	21
m84/700/CCS 	99
m85/700/CCS 	1
m86/700/CCS 	2
m87/700/CCS 	2
m88/700/CCS 	4
m89/700/CCS 	12
m90/700/CCS 	6
m91/700/CCS 	14
m92/700/CCS 	3
m93/700/CCS 	0
m94/700/CCS 	13
m95/700/CCS 	20
m96/700/CCS 	59
m97/700/CCS 	10
m98/700/CCS 	7
m99/700/CCS 	25
m100/700/CCS 	58
m101/700/CCS 	17
m102/700/CCS 	1
m103/700/CCS 	74
m104/700/CCS 	80
m105/700/CCS 	5
m106/700/CCS 	0
m107/700/CCS 	14
m108/700/CCS 	16
m109/700/CCS 	53
m110/700/CCS 	15
m111/700/CCS 	16
m112/700/CCS 	17
m113/700/CCS 	27
m114/700/CCS 	4
m115/700/CCS 	26
m116/700/CCS 	5
m117/700/CCS 	51
m118/700/CCS 	6
m119/700/CCS 	5
m120/700/CCS 	27
m121/700/CCS 	0
m122/700/CCS 	7
m123/700/CCS 	98
m124/700/CCS 	0
m125/700/CCS 	6
m126/700/CCS 	5
m127/700/CCS 	22
m128/700/CCS 	2
m129/700/CCS 	6
m130/700/CCS 	57
m131/700/CCS 	4
m132/700/CCS 	1
m133/700/CCS 	3
m134/700/CCS 	29
m135/700/CCS 	9
m136/700/CCS 	86
m137/700/CCS 	27
m138/700/CCS 	24
m139/700/CCS 	15
m140/700/CCS 	19
m141/700/CCS 	11
m142/700/CCS 	30
m143/700/CCS 	21
m144/700/CCS 	31
m145/700/CCS 	14
m146/700/CCS 	18
m147/700/CCS 	16
m148/700/CCS 	19
m149/700/CCS 	17
m150/700/CCS 	5
m151/700/CCS 	7
m152/700/CCS 	12
m153/700/CCS 	11
m154/700/CCS 	91
m155/700/CCS 	2
m156/700/CCS 	13
m157/700/CCS 	10
m158/700/CCS 	13
m159/700/CCS 	5
m160/700/CCS 	5
m161/700/CCS 	5
m162/700/CCS 	9
m163/700/CCS 	10
m164/700/CCS 	0
m165/700/CCS 	4
m166/700/CCS 	42
m167/700/CCS 	22
m168/700/CCS 	21
m169/700/CCS 	20
m170/700/CCS 	0
m171/700/CCS 	2
m172/700/CCS 	10
m173/700/CCS 	37
m174/700/CCS 	0
m175/700/CCS 	4
m176/700/CCS 	18
m177/700/CCS 	4
m178/700/CCS 	1
m179/700/CCS 	7
m180/700/CCS 	9
m181/700/CCS 	5
m182/700/CCS 	0
m183/700/CCS 	6
m184/700/CCS 	10
m185/700/CCS 	1
m186/700/CCS 	2
m187/700/CCS 	0
m188/700/CCS 	9
m189/700/CCS 	6
m190/700/CCS 	2
m191/700/CCS 	37
m192/700/CCS 	54
m193/700/CCS 	0
m194/700/CCS 	7
m195/700/CCS 	11
m196/700/CCS 	11
m197/700/CCS 	56
m198/700/CCS 	11
m199/700/CCS 	12
m200/700/CCS 	52
m201/700/CCS 	21
m202/700/CCS 	15
m203/700/CCS 	14
m204/700/CCS 	10
m205/700/CCS 	56
m206/700/CCS 	77
m207/700/CCS 	4
m208/700/CCS 	14
m209/700/CCS 	7
m210/700/CCS 	4
m211/700/CCS 	1
m212/700/CCS 	24
m213/700/CCS 	1
m214/700/CCS 	1
m215/700/CCS 	23
m216/700/CCS 	19
m217/700/CCS 	12
m218/700/CCS 	17
m219/700/CCS 	90
m220/700/CCS 	51
m221/700/CCS 	9
m222/700/CCS 	8
m223/700/CCS 	12
m224/700/CCS 	0
m225/700/CCS 	0
m226/700/CCS 	29
m227/700/CCS 	2
m228/700/CCS 	3
m229/700/CCS 	42
m230/700/CCS 	5
m231/700/CCS 	15
m232/700/CCS 	75
m233/700/CCS 	18
m234/700/CCS 	64
m235/700/CCS 	34
m236/700/CCS 	14
m237/700/CCS 	6
m238/700/CCS 	4
m239/700/CCS 	14
m240/700/CCS 	53
m241/700/CCS 	27
m242/700/CCS 	3
m243/700/CCS 	25
m244/700/CCS 	7
m245/700/CCS 	4
m246/700/CCS 	13
m247/700/CCS 	8
m248/700/CCS 	11
m249/700/CCS 	13
m250/700/CCS 	17
m251/700/CCS 	16
m252/700/CCS 	45
m253/700/CCS 	56
m254/700/CCS 	5
m255/700/CCS 	11
m256/700/CCS 	66
m257/700/CCS 	21
m258/700/CCS 	10
m259/700/CCS 	2
m260/700/CCS 	10
m261/700/CCS 	45
m262/700/CCS 	4
m263/700/CCS 	52
m264/700/CCS 	4
m265/700/CCS 	58
m266/700/CCS 	0
m267/700/CCS 	10
m268/700/CCS 	11
m269/700/CCS 	16
m270/700/CCS 	5
m271/700/CCS 	43
m272/700/CCS 	18
m273/700/CCS 	7
m274/700/CCS 	1
m275/700/CCS 	8
m276/700/CCS 	20
m277/700/CCS 	2
m278/700/CCS 	2
m279/700/CCS 	12
m280/700/CCS 	17
m281/700/CCS 	9
m282/700/CCS 	23
m283/700/CCS 	62
m284/700/CCS 	37
m285/700/CCS 	15
m286/700/CCS 	36
m287/700/CCS 	4
m288/700/CCS 	12
m289/700/CCS 	10
m290/700/CCS 	18
m291/700/CCS 	25
m292/700/CCS 	16
m293/700/CCS 	3
m294/700/CCS 	4
m295/700/CCS 	5
m296/700/CCS 	4
m297/700/CCS 	15
m298/700/CCS 	16
m299/700/CCS 	86
m300/700/CCS 	31
m301/700/CCS 	1
m302/700/CCS 	0
m303/700/CCS 	8
m304/700/CCS 	25
m305/700/CCS 	45
m306/700/CCS 	5
m307/700/CCS 	2
m308/700/CCS 	4
m309/700/CCS 	4
m310/700/CCS 	1
m311/700/CCS 	19
m312/700/CCS 	15
m313/700/CCS 	3
m314/700/CCS 	16
m315/700/CCS 	5
m316/700/CCS 	10
m317/700/CCS 	4
m318/700/CCS 	6
m319/700/CCS 	26
m320/700/CCS 	2
m321/700/CCS 	7
m322/700/CCS 	13
m323/700/CCS 	1
m324/700/CCS 	80
m325/700/CCS 	22
m326/700/CCS 	75
m327/700/CCS 	11
m328/700/CCS 	46
m329/700/CCS 	1
m330/700/CCS 	18
m331/700/CCS 	11
m332/700/CCS 	16
m333/700/CCS 	2
m334/700/CCS 	1
m335/700/CCS 	0
m336/700/CCS 	18
m337/700/CCS 	5
m338/700/CCS 	3
m339/700/CCS 	3
m340/700/CCS 	18
m341/700/CCS 	2
m342/700/CCS 	13
m343/700/CCS 	0
m344/700/CCS 	9
m345/700/CCS 	22
m346/700/CCS 	3
m347/700/CCS 	26
m348/700/CCS 	0
m349/700/CCS 	15
m350/700/CCS 	1
m351/700/CCS 	9
m352/700/CCS 	62
m353/700/CCS 	19
m354/700/CCS 	20
m355/700/CCS 	49
m356/700/CCS 	0
m357/700/CCS 	14
m358/700/CCS 	18
m359/700/CCS 	3
m360/700/CCS 	14
m361/700/CCS 	9
m362/700/CCS 	0
m363/700/CCS 	4
m364/700/CCS 	5
m365/700/CCS 	20
m366/700/CCS 	3
m367/700/CCS 	34
m368/700/CCS 	1
m369/700/CCS 	24
m370/700/CCS 	20
m371/700/CCS 	22
m372/700/CCS 	4
m373/700/CCS 	26
m374/700/CCS 	6
m375/700/CCS 	27
m376/700/CCS 	9
m377/700/CCS 	20
m378/700/CCS 	17
m379/700/CCS 	31
m380/700/CCS 	69
m381/700/CCS 	12
m382/700/CCS 	21
m383/700/CCS 	12
m384/700/CCS 	5
m385/700/CCS 	6
m386/700/CCS 	30
m387/700/CCS 	19
m388/700/CCS 	8
m389/700/CCS 	3
m390/700/CCS 	12
m391/700/CCS 	0
m392/700/CCS 	12
m393/700/CCS 	11
m394/700/CCS 	46
m395/700/CCS 	7
m396/700/CCS 	1
m397/700/CCS 	1
m398/700/CCS 	12
m399/700/CCS 	6
m400/700/CCS 	10
m401/700/CCS 	14
m402/700/CCS 	63
m403/700/CCS 	76
m404/700/CCS 	22
m405/700/CCS 	10
m406/700/CCS 	29
m407/700/CCS 	18
m408/700/CCS 	73
m409/700/CCS 	2
m410/700/CCS 	13
m411/700/CCS 	52
m412/700/CCS 	15
m413/700/CCS 	1
m414/700/CCS 	1
m415/700/CCS 	84
m416/700/CCS 	3
m417/700/CCS 	9
m418/700/CCS 	2
m419/700/CCS 	7
m420/700/CCS 	22
m421/700/CCS 	21
m422/700/CCS 	49
m423/700/CCS 	4
m424/700/CCS 	10
m425/700/CCS 	14
m426/700/CCS 	4
m427/700/CCS 	6
m428/700/CCS 	12
m429/700/CCS 	18
m430/700/CCS 	18
m431/700/CCS 	29
m432/700/CCS 	24
m433/700/CCS 	3
m434/700/CCS 	33
m435/700/CCS 	2
m436/700/CCS 	25
m437/700/CCS 	3
m438/700/CCS 	19
m439/700/CCS 	2
m440/700/CCS 	8
m441/700/CCS 	14
m442/700/CCS 	19
m443/700/CCS 	8
m444/700/CCS 	83
m445/700/CCS 	19
m446/700/CCS 	0
m447/700/CCS 	6
m448/700/CCS 	19
m449/700/CCS 	1
m450/700/CCS 	31
m451/700/CCS 	14
m452/700/CCS 	0
m453/700/CCS 	7
m454/700/CCS 	6
m455/700/CCS 	3
m456/700/CCS 	13
m457/700/CCS 	7
m458/700/CCS 	14
m459/700/CCS 	0
m460/700/CCS 	24
m461/700/CCS 	2
m462/700/CCS 	31
m463/700/CCS 	18
m464/700/CCS 	3
m465/700/CCS 	8
m466/700/CCS 	0
m467/700/CCS 	35
m468/700/CCS 	8
m469/700/CCS 	7
m470/700/CCS 	2
m471/700/CCS 	11
m472/700/CCS 	10
m473/700/CCS 	1
m474/700/CCS 	29
m475/700/CCS 	16
m476/700/CCS 	11
m477/700/CCS 	22
m478/700/CCS 	8
m479/700/CCS 	71
m480/700/CCS 	1
m481/700/CCS 	12
m482/700/CCS 	1
m483/700/CCS 	11
m484/700/CCS 	21
m485/700/CCS 	3
m486/700/CCS 	0
m487/700/CCS 	0
