homogeneity,completeness,v_measure,adjusted_mutual_information,adjusted_rand_index,fowlkes_mallows,purity,inverse_purity,k,min_size,max_size,avg_size,std_size
0.8195076511051789,0.49751262493813114,0.6191482546997812,0.1373400117476228,0.01755289926976427,0.04515544660240691,0.05156847742922724,0.5837796480489671,5653,1,18,1.768972227136034,1.4498075491968097
