homogeneity,completeness,v_measure,adjusted_mutual_information,adjusted_rand_index,fowlkes_mallows,purity,inverse_purity,k,min_size,max_size,avg_size,std_size
0.9895973480436704,0.5342420508882709,0.6938848242708509,0.33188576624701854,0.026162150764307644,0.11178403568619107,0.03982762215889345,0.9722666295961632,10911,1,10,1.8330125561360096,1.1086080927605717
